V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84
0.00249687890137328	0.00249687890137328	0.0998751560549313	0.191011235955056	0.0112359550561798	0.0124843945068664	0.00124843945068664	0	0	0.0137328339575531	0	0.117353308364544	0	0.00998751560549313	0.00873907615480649	0	0	0.0112359550561798	0	0.00124843945068664	0.00124843945068664	0.00374531835205993	0	0.00249687890137328	0.034956304619226	0.0149812734082397	0.0224719101123595	0.0124843945068664	0	0.00249687890137328	0.00749063670411985	0.00873907615480649	0	0.00124843945068664	0.0124843945068664	0.00624219725343321	0.00499375780274657	0	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0	0	0	0.00124843945068664	0.00124843945068664	0	0	0.0274656679151061	0.00249687890137328	0	0	0	0	0.0611735330836454	0.0124843945068664	0.00249687890137328	0.00124843945068664	0	0.00374531835205993	0	0.00124843945068664	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0	0	0.00124843945068664	0	0	0.00124843945068664	0	0.0624219725343321	0.00749063670411985	0	0	0.283395755305868	0.0187265917602996	0.329588014981273	0	0.0249687890137328	0.00124843945068664
0	0	0.00624219725343321	0	0.00124843945068664	0.00499375780274657	0.00374531835205993	0.0112359550561798	0	0.00749063670411985	0.00124843945068664	0	0	0.00124843945068664	0	0	0	0.00998751560549313	0	0.00374531835205993	0.00124843945068664	0	0.00624219725343321	0.00124843945068664	0.00499375780274657	0	0.00124843945068664	0.00249687890137328	0.00249687890137328	0.00124843945068664	0	0.0187265917602996	0.00124843945068664	0.0124843945068664	0	0.00124843945068664	0	0.00124843945068664	0.00124843945068664	0.00499375780274657	0	0.00249687890137328	0.00124843945068664	0	0.0112359550561798	1	0.00124843945068664	0.00249687890137328	0	0	0.00249687890137328	0.00249687890137328	0.00124843945068664	0	0	0.00124843945068664	0.00624219725343321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249687890137328	0	0	0.00124843945068664	0.00749063670411985	0	0	0.00124843945068664	0
0.00749063670411985	0	0	0.00124843945068664	0.00499375780274657	0.00374531835205993	0	0.00249687890137328	0	0	0	0.00124843945068664	0.00249687890137328	0	0.00624219725343321	0	0	0	0.00124843945068664	0	0.00124843945068664	0.00624219725343321	0.0399500624219725	0	0	0	0	0.00624219725343321	0.0324594257178527	0	0.00249687890137328	0.00249687890137328	0	0.0112359550561798	0.00873907615480649	0.0137328339575531	0	0.00124843945068664	0.00124843945068664	0	0	0.00374531835205993	0.00124843945068664	0.0337078651685393	0	1	0.0374531835205993	0.00124843945068664	0.00124843945068664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112359550561798	0	0.00124843945068664	0	0	0	0	0.00124843945068664	0.00124843945068664	0	0	0.00624219725343321	0	0.00249687890137328	0	0	0.00124843945068664
0.0861423220973783	0	0.00749063670411985	0.00124843945068664	0.0474406991260924	0.0511860174781523	0.00124843945068664	0.00124843945068664	0	0.0636704119850187	0	0.0399500624219725	0.00249687890137328	0	0.00249687890137328	0	0	0	0.00374531835205993	0	0.0262172284644195	0	0.00249687890137328	0	0.0112359550561798	0	0	0.00374531835205993	0	0	0.00124843945068664	0.00124843945068664	0.00374531835205993	0.0736579275905119	0.0811485642946317	0.00249687890137328	0.00374531835205993	0.0374531835205993	0	0.0224719101123595	0.00749063670411985	0.00624219725343321	0	0.00998751560549313	0.0536828963795256	0.00124843945068664	0.0112359550561798	0.00124843945068664	0.0374531835205993	0.00374531835205993	0.00124843945068664	0	0.00124843945068664	0.00249687890137328	0.00124843945068664	0.00124843945068664	0.00249687890137328	0.00249687890137328	0.0461922596754057	0.00624219725343321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124843945068664	0.00124843945068664	0	0.332084893882647	0.566791510611735	0.433208489388265	0	0	0
0.00249687890137328	0	0.0686641697877653	0	0.0274656679151061	0.0124843945068664	0	0	0	0.00998751560549313	0.00124843945068664	0.0686641697877653	0	0	0	0	0.00249687890137328	0.0112359550561798	0.00249687890137328	0.00998751560549313	0.00124843945068664	0.00124843945068664	0	0	0.0249687890137328	0.00499375780274657	0.00124843945068664	0.0199750312109863	0.0249687890137328	0	0.00499375780274657	0	0.991260923845193	0.00249687890137328	0.0149812734082397	0.00124843945068664	0.00124843945068664	0.0137328339575531	0	0	0.00499375780274657	0.0262172284644195	0.00124843945068664	0	1	1	0.00374531835205993	0.00249687890137328	0.00998751560549313	0	0.00249687890137328	0.00249687890137328	0	0	0	0.0387016229712859	0.172284644194757	0.0337078651685393	0.00249687890137328	0	0	0	0	0	0	0.00249687890137328	0	0.00124843945068664	0	0	0.00124843945068664	0	0.00124843945068664	0	0	0	0	0	0.31585518102372	0.363295880149813	0	0	0.00374531835205993	0
0.00249687890137328	0	0.00124843945068664	0	0.0686641697877653	0.0274656679151061	0	0.0162297128589263	0.0237203495630462	0.0249687890137328	0.00749063670411985	0.172284644194757	0.0274656679151061	0.00124843945068664	0	0.0249687890137328	0	0	0.00249687890137328	0.0149812734082397	0.00249687890137328	0	0	0.00124843945068664	0.00124843945068664	0.00499375780274657	0.00124843945068664	0.00124843945068664	0	0	0.00499375780274657	0.0124843945068664	0.00124843945068664	0.0274656679151061	0.0187265917602996	0.00873907615480649	0	0	0.0274656679151061	0.0162297128589263	0.00499375780274657	0.0711610486891386	0.00124843945068664	0	0.192259675405743	0	0.00124843945068664	0	0.00124843945068664	0.00249687890137328	0	0	0	0	0	0	0	0	0.00624219725343321	0.0299625468164794	0	0	0	0.00124843945068664	0.00124843945068664	0	0.00124843945068664	0	0	0.00374531835205993	0.00499375780274657	0	0.00124843945068664	0	0	0.00249687890137328	0	0.00249687890137328	0.0436953807740325	0.00374531835205993	0.034956304619226	0	0.00374531835205993	0
0.0199750312109863	0.017478152309613	0.104868913857678	0.00124843945068664	0.00124843945068664	0.00249687890137328	0.0287141073657928	0	0	0	0	0.00124843945068664	0.0149812734082397	0.00124843945068664	0	0	0	0.00124843945068664	0.0274656679151061	0.00124843945068664	0.00374531835205993	0	0	0.00124843945068664	0.0224719101123595	0.00249687890137328	0	0.048689138576779	0.00998751560549313	0	0.00249687890137328	0	1	0.00374531835205993	0.0112359550561798	0.00749063670411985	0.0112359550561798	0.0162297128589263	0	0.00873907615480649	0.00124843945068664	0.031210986267166	0.00124843945068664	0.00374531835205993	1	1	0.00374531835205993	0.00374531835205993	0.00873907615480649	0	0	0	0	0	0.00249687890137328	0	0.00124843945068664	0	0.0137328339575531	0	0	0	0.00124843945068664	0	0	0	0	0.107365792759051	0.00124843945068664	0.00249687890137328	0.00249687890137328	0	0	0	0	0	0	0.00124843945068664	0.00124843945068664	0.235955056179775	0.0649188514357054	0	0.00624219725343321	0.15605493133583
0.00499375780274657	0.0436953807740325	0.00499375780274657	0	0.00499375780274657	0.0374531835205993	0.0761548064918851	0.0262172284644195	0.00249687890137328	0	0.00124843945068664	0.017478152309613	0	0.00124843945068664	0.00249687890137328	0.00124843945068664	0	0.00124843945068664	0	0.0549313358302122	0.00124843945068664	0	0.0549313358302122	0.0736579275905119	0.157303370786517	0	0.00124843945068664	0.00873907615480649	0.00249687890137328	0	0.00124843945068664	0.00374531835205993	0.531835205992509	0.00249687890137328	0.00249687890137328	0.0187265917602996	0.0137328339575531	0.034956304619226	0	0	0	0.00249687890137328	0.00124843945068664	0	0.506866416978777	0.500624219725343	0	0	0.00124843945068664	0.00124843945068664	0.00749063670411985	0.00124843945068664	0.00124843945068664	0.00249687890137328	0	0	0.00124843945068664	0.031210986267166	0	0.00374531835205993	0.00374531835205993	0.0374531835205993	0.00374531835205993	0.00124843945068664	0	0.00249687890137328	0.00124843945068664	0.00624219725343321	0	0	0.00124843945068664	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0	0.00124843945068664	0	0.943820224719101	0.0212234706616729	0.00249687890137328	0.00124843945068664	0.00374531835205993	0
0	0	0.220973782771536	0	0.00749063670411985	0.0162297128589263	0	0	0	0.0249687890137328	0	0.00499375780274657	0.00124843945068664	0.00124843945068664	0	0.00124843945068664	0	0.0387016229712859	0.031210986267166	0	0.00374531835205993	0	0	0.00249687890137328	0.0699126092384519	0	0	0.0649188514357054	0	0.0224719101123595	0.00124843945068664	0	0	0.031210986267166	0.031210986267166	0.00749063670411985	0.00124843945068664	0.00873907615480649	0.00249687890137328	0	0.00249687890137328	0.00374531835205993	0.00249687890137328	0.0112359550561798	0.00624219725343321	0	0	0.00249687890137328	0.0137328339575531	0	0.00124843945068664	0.00124843945068664	0	0.00124843945068664	0	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0.0249687890137328	0.139825218476904	0.0299625468164794	0.0137328339575531	0	0	0.0436953807740325	0.00124843945068664	0	0	0.00249687890137328	0.00249687890137328	0.00374531835205993	0	0.00124843945068664	0.00124843945068664	0	0.00374531835205993	0	0.0324594257178527	0.0636704119850187	0.031210986267166	0.00249687890137328	0.00249687890137328	0.00624219725343321
0.00499375780274657	0.0149812734082397	0	0	0	0.00124843945068664	0	0.00374531835205993	0	0.00998751560549313	0	0	0.00124843945068664	0.00124843945068664	0	0.00249687890137328	0.00124843945068664	0.00749063670411985	0.00124843945068664	0	0.00124843945068664	0	0	0	0.00124843945068664	0	0.0374531835205993	0.00249687890137328	0	0	0.0212234706616729	0	0.00249687890137328	0.0137328339575531	0.00499375780274657	0.00249687890137328	0.00124843945068664	0.00374531835205993	0.00124843945068664	0	0.00374531835205993	0.00374531835205993	0	0	0.00124843945068664	1	0	0	0.00124843945068664	0	0	0.00124843945068664	0	0	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0.00374531835205993	0	0.00124843945068664	0	0.00124843945068664	0	0	0.00374531835205993	0.00124843945068664	0	0	0.00124843945068664	0.00124843945068664	0.00249687890137328	0	0	0	0.00124843945068664	0	0	0	0	0	0	0	0.00249687890137328
0	0	0.00124843945068664	0	0.00249687890137328	0.00249687890137328	0	0.00249687890137328	0	0.00124843945068664	0	0	0	0	0.00124843945068664	0	0	0	0	0.00124843945068664	0	0	0.00124843945068664	0	0.00499375780274657	0.00499375780274657	0	0.00873907615480649	0	0	0	0	0.00624219725343321	0.00374531835205993	0	0.0449438202247191	0	0.00749063670411985	0.00249687890137328	0	0.00124843945068664	0.00249687890137328	0	0.00124843945068664	0.00624219725343321	0.139825218476904	0.00998751560549313	0	0	0	0	0	0	0	0	0.00124843945068664	0.00249687890137328	0	0	0	0.00124843945068664	0	0	0	0	0	0	0.00124843945068664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124843945068664	0
0.00249687890137328	0	0.00124843945068664	0	0.00499375780274657	0.00124843945068664	0	0.0112359550561798	0	0	0	0	0	0	0.00249687890137328	0	0	0	0.00249687890137328	0	0	0.00249687890137328	0	0	0	0.0112359550561798	0	0	0	0.00249687890137328	0.00374531835205993	0	0.0112359550561798	0.00249687890137328	0.00124843945068664	0	0	0.00624219725343321	0	0.00124843945068664	0	0	0.00124843945068664	0	0	0.990012484394507	0	0	0	0	0	0	0	0	0	0.00124843945068664	0.00124843945068664	0	0	0	0	0.00124843945068664	0.00124843945068664	0	0.00124843945068664	0	0	0	0	0	0	0	0.00124843945068664	0	0	0	0	0	0.00374531835205993	0.00124843945068664	0	0	0	0
0.00873907615480649	0	0.00374531835205993	0.00124843945068664	0.00873907615480649	0.00749063670411985	0	0.00749063670411985	0.00249687890137328	0.00124843945068664	0	0.00374531835205993	0.00374531835205993	0.0124843945068664	0.00249687890137328	0	0	0.00624219725343321	0	0.00124843945068664	0.00374531835205993	0	0	0	0.00124843945068664	0	0.00124843945068664	0.00374531835205993	0.0137328339575531	0.00249687890137328	0.0162297128589263	0	0.00124843945068664	0.0149812734082397	0.00749063670411985	0.00374531835205993	0	0.00624219725343321	0.0237203495630462	0	0.00998751560549313	0.00624219725343321	0	0.0112359550561798	0.00124843945068664	1	0.0137328339575531	0.00249687890137328	0	0	0	0	0	0	0	0.00124843945068664	0	0	0	0	0	0.00124843945068664	0	0	0	0	0	0	0	0	0	0	0	0	0.00124843945068664	0.00124843945068664	0	0.00124843945068664	0.00124843945068664	0.00249687890137328	0.00249687890137328	0.00124843945068664	0	0.00124843945068664
0.0224719101123595	0.0212234706616729	0.00873907615480649	0.00249687890137328	0.0649188514357054	0.0249687890137328	0	0.0112359550561798	0.00124843945068664	0.00124843945068664	0	0.183520599250936	0.00124843945068664	0.00124843945068664	0.00749063670411985	0	0	0.0162297128589263	0	0.00499375780274657	0.00624219725343321	0	0.00124843945068664	0.00124843945068664	0	0	0	0.00374531835205993	0	0	0.00873907615480649	0	0	0.0137328339575531	0	0.00124843945068664	0	0.0262172284644195	0	0	0.00249687890137328	0.0761548064918851	0	0.00124843945068664	0.00124843945068664	0.00249687890137328	0.00249687890137328	0.00124843945068664	0.00124843945068664	0.00249687890137328	0.00124843945068664	0	0	0	0	0.00249687890137328	0	0	0.00249687890137328	0.00499375780274657	0	0.00124843945068664	0.00249687890137328	0.00124843945068664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0374531835205993	0.00249687890137328	0	0.00124843945068664	0.00124843945068664
0.0274656679151061	0.0199750312109863	0.00374531835205993	0	0.0212234706616729	0.0262172284644195	0.00124843945068664	0	0.0199750312109863	0	0.00249687890137328	0.107365792759051	0.00124843945068664	0.0112359550561798	0.00499375780274657	0.00124843945068664	0.00124843945068664	0.0199750312109863	0	0	0.00124843945068664	0.00124843945068664	0.0199750312109863	0	0.0149812734082397	0	0	0.0199750312109863	0.00124843945068664	0	0.00749063670411985	0.00124843945068664	0	0.00249687890137328	0.00124843945068664	0.0124843945068664	0	0.00249687890137328	0.00124843945068664	0.00124843945068664	0	0.00998751560549313	0.00249687890137328	0.0124843945068664	0	0	0	0	0	0.00124843945068664	0.00124843945068664	0	0	0	0	0.00374531835205993	0.00124843945068664	0.00749063670411985	0.00124843945068664	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0.00499375780274657	0	0	0.00249687890137328	0	0.00249687890137328	0.00249687890137328	0	0	0	0	0	0	0.00124843945068664	0.299625468164794	0.287141073657928	0.273408239700375	0.0586766541822722	0.00499375780274657	0.00124843945068664	0.00374531835205993
0	0	0	0	0	0.0124843945068664	0	0	0	0	0	0.00124843945068664	0	0	0.00124843945068664	0	0.00499375780274657	0.00249687890137328	0.00124843945068664	0.00249687890137328	0.00124843945068664	0.00499375780274657	0.00124843945068664	0	0.00749063670411985	0	0	0.0199750312109863	0.00124843945068664	0	0	0.0636704119850187	0	0.00624219725343321	0.0149812734082397	0.00249687890137328	0	0.00124843945068664	0	0	0	0	0	0	0.00249687890137328	0.0362047440699126	0	0	0	0	0	0	0	0	0	0.00124843945068664	0	0.00124843945068664	0	0	0	0	0	0.00124843945068664	0.00124843945068664	0	0	0	0.00249687890137328	0	0	0	0	0	0.00374531835205993	0	0	0	0.00124843945068664	0	0	0	0	0.00124843945068664
0.00124843945068664	0	0	0.00124843945068664	0	0.00374531835205993	0.00124843945068664	0	0.00124843945068664	0.00249687890137328	0	0.00249687890137328	0.00124843945068664	0.00124843945068664	0.00124843945068664	0.00749063670411985	0.00124843945068664	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0	0.00374531835205993	0	0.00624219725343321	0.0262172284644195	0	0.00124843945068664	0	0	0	0.00124843945068664	0	0.0124843945068664	0	0	0	0.00998751560549313	0	0	0.00374531835205993	0.00249687890137328	0	0	0.00749063670411985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0	0	0	0	0	0	0	0	0	0	0.00124843945068664	0.00124843945068664	0	0.017478152309613	0	0	0	0.00374531835205993	0	0	0	0
0.00124843945068664	0.00124843945068664	0.00124843945068664	0	0.00374531835205993	0.00249687890137328	0.00249687890137328	0	0	0.00249687890137328	0	0.00249687890137328	0.0162297128589263	0	0	0.00249687890137328	0	0.00499375780274657	0	0.00124843945068664	0.0411985018726592	0.00249687890137328	0	0	0.00499375780274657	0.00124843945068664	0	0.00624219725343321	0	0	0.00249687890137328	0.00374531835205993	0.00249687890137328	0.00499375780274657	0.00249687890137328	0.00124843945068664	0.00374531835205993	0.00249687890137328	0	0	0.00124843945068664	0.00124843945068664	0	0.00374531835205993	0.00124843945068664	0.083645443196005	0.233458177278402	0	0.0411985018726592	0	0.00624219725343321	0	0	0	0	0	0	0	0	0	0.00249687890137328	0	0	0	0.00124843945068664	0	0	0	0	0	0	0	0	0	0	0	0.00124843945068664	0	0.0774032459425718	0	0	0	0	0.00124843945068664
0.0112359550561798	0	0.00124843945068664	0	0.00499375780274657	0.00249687890137328	0	0.00374531835205993	0	0.00374531835205993	0.00124843945068664	0.00249687890137328	0	0	0.00249687890137328	0	0	0.00749063670411985	0.00249687890137328	0.00624219725343321	0.00124843945068664	0.00124843945068664	0.00124843945068664	0	0.00749063670411985	0	0	0.00749063670411985	0	0	0.00124843945068664	0.00124843945068664	0.00873907615480649	0.00374531835205993	0.00374531835205993	0	0	0.00249687890137328	0	0.00124843945068664	0.00124843945068664	0.00499375780274657	0	0.00249687890137328	0.00124843945068664	0.0187265917602996	0	0.0724094881398252	0.00124843945068664	0	0.00124843945068664	0.00374531835205993	0.00499375780274657	0.0124843945068664	0.00499375780274657	0.0124843945068664	0.0749063670411985	0	0	0	0.00249687890137328	0	0	0	0.00124843945068664	0	0	0	0	0	0.00374531835205993	0	0	0	0	0	0	0	0.0337078651685393	0.0237203495630462	0.00124843945068664	0	0	0.00124843945068664
0.0274656679151061	0.0249687890137328	0.00624219725343321	0	0.0611735330836454	0	0.0187265917602996	0.0224719101123595	0.0162297128589263	0.00998751560549313	0.00124843945068664	0.137328339575531	0	0	0	0.00624219725343321	0.00124843945068664	0.0162297128589263	0	0	0.00374531835205993	0	0	0.00499375780274657	0.0699126092384519	0.00749063670411985	0.00124843945068664	0.00873907615480649	0	0	0	0.00499375780274657	0.0137328339575531	0.0249687890137328	0	0.0137328339575531	0.00998751560549313	0.0149812734082397	0.00249687890137328	0	0	0.00249687890137328	0.00124843945068664	0.0112359550561798	0.00624219725343321	0.00124843945068664	0.00624219725343321	0	0.00124843945068664	0.00124843945068664	0.0549313358302122	0	0	0	0	0.111111111111111	0.00124843945068664	0.0212234706616729	0	0	0	0	0.00124843945068664	0.00249687890137328	0	0	0	0	0	0	0	0.00249687890137328	0.0187265917602996	0	0.00124843945068664	0	0	0.00249687890137328	0.0124843945068664	0.0287141073657928	0	0	0	0
